adhesion_id,adherent_id,jardin_id,saison_id,date_adhesion,montant
791,818,2,2,2022-01-01,30
792,1896,2,2,2022-01-01,30
793,2316,2,2,2022-01-01,30
794,796,2,2,2022-01-01,30
795,983,2,2,2022-01-01,30
796,854,2,2,2022-01-01,30
797,2224,2,2,2022-01-01,30
798,313,2,2,2022-01-01,30
799,1412,2,2,2022-01-01,30
800,1344,2,2,2022-01-01,30
801,1976,2,2,2022-01-01,30
802,2397,2,2,2022-01-01,30
803,2398,2,2,2022-01-01,30
804,1602,2,2,2022-01-01,30
805,2401,2,2,2022-01-01,30
806,2097,2,2,2022-01-01,30
807,829,2,2,2022-01-01,30
808,2056,2,2,2022-01-01,30
809,510,2,2,2022-01-01,30
810,2404,2,2,2022-01-01,30
811,2382,2,2,2022-01-01,30
812,2217,2,2,2022-01-01,30
813,2410,2,2,2022-01-01,30
814,2130,2,2,2022-01-01,30
815,77,2,2,2022-01-01,30
816,2413,2,2,2022-01-01,30
817,2415,2,2,2022-01-01,30
818,1133,2,2,2022-01-01,30
1024,113,2,5,2023-01-01,30
1025,674,2,5,2023-01-01,30
1026,1799,2,5,2023-01-01,30
1027,2142,2,5,2023-01-01,30
1028,451,2,5,2023-01-01,30
1029,1717,2,5,2023-01-01,30
1030,42,2,5,2023-01-01,30
1031,1302,2,5,2023-01-01,30
1032,330,2,5,2023-01-01,30
1033,198,2,5,2023-01-01,30
1034,1042,2,5,2023-01-01,30
1035,328,2,5,2023-01-01,30
1036,1742,2,5,2023-01-01,30
1037,1618,2,5,2023-01-01,30
1038,150,2,5,2023-01-01,30
1039,1077,2,5,2023-01-01,30
1040,1314,2,5,2023-01-01,30
1041,720,2,5,2023-01-01,30
1042,1569,2,5,2023-01-01,30
1043,255,2,5,2023-01-01,30
1044,246,2,5,2023-01-01,30
1045,814,2,5,2023-01-01,30
1046,841,2,5,2023-01-01,30
1047,622,2,5,2023-01-01,30
1048,325,2,5,2023-01-01,30
1049,522,2,5,2023-01-01,30
1050,223,2,5,2023-01-01,30
1051,940,2,5,2023-01-01,30
1052,789,2,5,2023-01-01,30
1053,322,2,5,2023-01-01,30
1054,1518,2,5,2023-01-01,30
1055,1443,2,5,2023-01-01,30
1056,1683,2,5,2023-01-01,30
1057,320,2,5,2023-01-01,30
1058,1604,2,5,2023-01-01,30
1059,1464,2,5,2023-01-01,30
1060,499,2,5,2023-01-01,30
1061,951,2,5,2023-01-01,30
1062,689,2,5,2023-01-01,30
1063,251,2,5,2023-01-01,30
1064,1580,2,5,2023-01-01,30
1065,981,2,5,2023-01-01,30
1066,1606,2,5,2023-01-01,30
1067,180,2,5,2023-01-01,30
1068,1419,2,5,2023-01-01,30
1069,1730,2,5,2023-01-01,30
1070,139,2,5,2023-01-01,30
1071,416,2,5,2023-01-01,30
1072,519,2,5,2023-01-01,30
1073,815,2,5,2023-01-01,30
1074,247,2,5,2023-01-01,30
1075,207,2,5,2023-01-01,30
1076,1346,2,5,2023-01-01,30
1077,1405,2,5,2023-01-01,30
1078,196,2,5,2023-01-01,30
1079,747,2,5,2023-01-01,30
1080,2320,2,5,2023-01-01,30
1081,502,2,5,2023-01-01,30
1082,1387,2,5,2023-01-01,30
1083,1649,2,5,2023-01-01,30
1084,934,2,5,2023-01-01,30
1085,821,2,5,2023-01-01,30
1086,2227,2,5,2023-01-01,30
1087,1549,2,5,2023-01-01,30
1088,2260,2,5,2023-01-01,30
1089,1555,2,5,2023-01-01,30
1090,1119,2,5,2023-01-01,30
1091,1590,2,5,2023-01-01,30
1092,1507,2,5,2023-01-01,30
1093,2120,2,5,2023-01-01,30
1094,2118,2,5,2023-01-01,30
1095,1710,2,5,2023-01-01,30
1096,1352,2,5,2023-01-01,30
1097,986,2,5,2023-01-01,30
1098,1562,2,5,2023-01-01,30
1099,1141,2,5,2023-01-01,30
1100,525,2,5,2023-01-01,30
1101,626,2,5,2023-01-01,30
1102,1007,2,5,2023-01-01,30
1103,1428,2,5,2023-01-01,30
1104,332,2,5,2023-01-01,30
1105,1220,2,5,2023-01-01,30
1106,2123,2,5,2023-01-01,30
1107,1432,2,5,2023-01-01,30
1108,1500,2,5,2023-01-01,30
1109,995,2,5,2023-01-01,30
1110,1047,2,5,2023-01-01,30
1111,1454,2,5,2023-01-01,30
1112,265,2,5,2023-01-01,30
1113,1262,2,5,2023-01-01,30
1114,867,2,5,2023-01-01,30
1115,1421,2,5,2023-01-01,30
1116,659,2,5,2023-01-01,30
1117,731,2,5,2023-01-01,30
1118,955,2,5,2023-01-01,30
1119,418,2,5,2023-01-01,30
1120,271,2,5,2023-01-01,30
1121,1325,2,5,2023-01-01,30
1122,274,2,5,2023-01-01,30
1123,826,2,5,2023-01-01,30
1124,1329,2,5,2023-01-01,30
1125,734,2,5,2023-01-01,30
1126,455,2,5,2023-01-01,30
1127,1488,2,5,2023-01-01,30
1128,1108,2,5,2023-01-01,30
1129,1289,2,5,2023-01-01,30
1130,1062,2,5,2023-01-01,30
1131,835,2,5,2023-01-01,30
1132,129,2,5,2023-01-01,30
1133,644,2,5,2023-01-01,30
1134,2259,2,5,2023-01-01,30
1135,1714,2,5,2023-01-01,30
1136,1251,2,5,2023-01-01,30
1137,534,2,5,2023-01-01,30
1138,640,2,5,2023-01-01,30
1139,1634,2,5,2023-01-01,30
1140,535,2,5,2023-01-01,30
1141,703,2,5,2023-01-01,30
1142,1247,2,5,2023-01-01,30
1143,338,2,5,2023-01-01,30
1144,1457,2,5,2023-01-01,30
1145,1561,2,5,2023-01-01,30
1146,177,2,5,2023-01-01,30
1147,614,2,5,2023-01-01,30
1148,1036,2,5,2023-01-01,30
1149,540,2,5,2023-01-01,30
1150,342,2,5,2023-01-01,30
1151,1485,2,5,2023-01-01,30
1152,437,2,5,2023-01-01,30
1153,1063,2,5,2023-01-01,30
1154,1130,2,5,2023-01-01,30
1155,167,2,5,2023-01-01,30
1156,278,2,5,2023-01-01,30
1157,616,2,5,2023-01-01,30
1158,1256,2,5,2023-01-01,30
1159,344,2,5,2023-01-01,30
1160,738,2,5,2023-01-01,30
1161,1449,2,5,2023-01-01,30
1162,548,2,5,2023-01-01,30
1163,1112,2,5,2023-01-01,30
1164,994,2,5,2023-01-01,30
1165,945,2,5,2023-01-01,30
1166,1646,2,5,2023-01-01,30
1167,560,2,5,2023-01-01,30
1168,829,2,5,2023-01-01,30
1169,1509,2,5,2023-01-01,30
1170,1521,2,5,2023-01-01,30
1171,562,2,5,2023-01-01,30
1172,792,2,5,2023-01-01,30
1173,1277,2,5,2023-01-01,30
1174,1308,2,5,2023-01-01,30
1175,1015,2,5,2023-01-01,30
1176,1409,2,5,2023-01-01,30
1177,1613,2,5,2023-01-01,30
1178,870,2,5,2023-01-01,30
1179,174,2,5,2023-01-01,30
1180,921,2,5,2023-01-01,30
1181,1514,2,5,2023-01-01,30
1182,1450,2,5,2023-01-01,30
1183,1214,2,5,2023-01-01,30
1184,192,2,5,2023-01-01,30
1185,1278,2,5,2023-01-01,30
1186,1294,2,5,2023-01-01,30
1187,1544,2,5,2023-01-01,30
1188,1075,2,5,2023-01-01,30
1189,1425,2,5,2023-01-01,30
1190,356,2,5,2023-01-01,30
1191,1673,2,5,2023-01-01,30
1192,1060,2,5,2023-01-01,30
1193,1587,2,5,2023-01-01,30
1194,715,2,5,2023-01-01,30
1195,635,2,5,2023-01-01,30
1196,1380,2,5,2023-01-01,30
1197,54,2,5,2023-01-01,30
1198,1167,2,5,2023-01-01,30
1199,1053,2,5,2023-01-01,30
1200,1026,2,5,2023-01-01,30
1201,1456,2,5,2023-01-01,30
1202,425,2,5,2023-01-01,30
1203,603,2,5,2023-01-01,30
1204,1584,2,5,2023-01-01,30
1205,1117,2,5,2023-01-01,30
1206,913,2,5,2023-01-01,30
1207,844,2,5,2023-01-01,30
1208,1021,2,5,2023-01-01,30
1209,184,2,5,2023-01-01,30
1210,578,2,5,2023-01-01,30
1211,440,2,5,2023-01-01,30
1212,1551,2,5,2023-01-01,30
1213,1758,2,5,2023-01-01,30
1214,1110,2,5,2023-01-01,30
1215,884,2,5,2023-01-01,30
1216,1142,2,5,2023-01-01,30
1217,1582,2,5,2023-01-01,30
1218,1680,2,5,2023-01-01,30
1219,360,2,5,2023-01-01,30
1220,443,2,5,2023-01-01,30
1221,465,2,5,2023-01-01,30
1222,1622,2,5,2023-01-01,30
1223,612,2,5,2023-01-01,30
1224,1726,2,5,2023-01-01,30
1225,1178,2,5,2023-01-01,30
1226,363,2,5,2023-01-01,30
1227,285,2,5,2023-01-01,30
1228,1242,2,5,2023-01-01,30
1229,366,2,5,2023-01-01,30
1230,1156,2,5,2023-01-01,30
1231,217,2,5,2023-01-01,30
1232,1394,2,5,2023-01-01,30
1233,889,2,5,2023-01-01,30
1234,1637,2,5,2023-01-01,30
1235,831,2,5,2023-01-01,30
1236,125,2,5,2023-01-01,30
1237,717,2,5,2023-01-01,30
1238,593,2,5,2023-01-01,30
1239,637,2,5,2023-01-01,30
1240,374,2,5,2023-01-01,30
1241,609,2,5,2023-01-01,30
1242,1468,2,5,2023-01-01,30
1243,1674,2,5,2023-01-01,30
1244,1751,2,5,2023-01-01,30
1245,380,2,5,2023-01-01,30
1246,1209,2,5,2023-01-01,30
1247,428,2,5,2023-01-01,30
1248,230,2,5,2023-01-01,30
1249,584,2,5,2023-01-01,30
1250,1470,2,5,2023-01-01,30
1251,1564,2,5,2023-01-01,30
1252,505,2,5,2023-01-01,30
1253,741,2,5,2023-01-01,30
1254,435,2,5,2023-01-01,30
1255,989,2,5,2023-01-01,30
1256,745,2,5,2023-01-01,30
1257,1193,2,5,2023-01-01,30
1258,1775,2,5,2023-01-01,30
1259,992,2,5,2023-01-01,30
1260,1023,2,5,2023-01-01,30
1261,287,2,5,2023-01-01,30
1262,1318,2,5,2023-01-01,30
1263,387,2,5,2023-01-01,30
1264,1056,2,5,2023-01-01,30
1265,1736,2,5,2023-01-01,30
1266,508,2,5,2023-01-01,30
1267,1160,2,5,2023-01-01,30
1268,586,2,5,2023-01-01,30
1269,658,2,5,2023-01-01,30
1270,751,2,5,2023-01-01,30
1271,63,2,5,2023-01-01,30
1272,61,2,5,2023-01-01,30
1273,1189,2,5,2023-01-01,30
1274,2395,2,5,2023-01-01,30
1275,432,2,5,2023-01-01,30
1276,2033,2,5,2023-01-01,30
1277,291,2,5,2023-01-01,30
1278,1453,2,5,2023-01-01,30
1279,1139,2,5,2023-01-01,30
1280,1028,2,5,2023-01-01,30
1281,1184,2,5,2023-01-01,30
1282,1363,2,5,2023-01-01,30
1283,119,2,5,2023-01-01,30
1284,70,2,5,2023-01-01,30
1285,1528,2,5,2023-01-01,30
1286,590,2,5,2023-01-01,30
1287,758,2,5,2023-01-01,30
1288,1396,2,5,2023-01-01,30
1289,727,2,5,2023-01-01,30
1290,1114,2,5,2023-01-01,30
1291,1093,2,5,2023-01-01,30
1292,897,2,5,2023-01-01,30
1293,24,2,5,2023-01-01,30
1294,1089,2,5,2023-01-01,30
1295,155,2,5,2023-01-01,30
1296,1239,2,5,2023-01-01,30
1297,797,2,5,2023-01-01,30
1298,862,2,5,2023-01-01,30
1299,478,2,5,2023-01-01,30
1300,74,2,5,2023-01-01,30
1301,785,2,5,2023-01-01,30
1302,398,2,5,2023-01-01,30
1303,851,2,5,2023-01-01,30
1304,1332,2,5,2023-01-01,30
1305,399,2,5,2023-01-01,30
1306,806,2,5,2023-01-01,30
1307,159,2,5,2023-01-01,30
1308,1195,2,5,2023-01-01,30
1309,401,2,5,2023-01-01,30
1310,871,2,5,2023-01-01,30
1311,1199,2,5,2023-01-01,30
1312,948,2,5,2023-01-01,30
1313,10,2,5,2023-01-01,30
1314,1665,2,5,2023-01-01,30
1315,482,2,5,2023-01-01,30
1316,1029,2,5,2023-01-01,30
1317,411,2,5,2023-01-01,30
1318,860,2,5,2023-01-01,30
1319,241,2,5,2023-01-01,30
1320,297,2,5,2023-01-01,30
1321,769,2,5,2023-01-01,30
1322,1025,2,5,2023-01-01,30
1323,812,2,5,2023-01-01,30
1324,1546,2,5,2023-01-01,30
1325,1040,2,5,2023-01-01,30
1326,1152,2,5,2023-01-01,30
1327,16,2,5,2023-01-01,30
1328,91,2,5,2023-01-01,30
1329,1039,2,5,2023-01-01,30
1330,770,2,5,2023-01-01,30
1331,1611,2,5,2023-01-01,30
1332,1321,2,5,2023-01-01,30
1333,1609,2,5,2023-01-01,30
1334,18,2,5,2023-01-01,30
1335,1154,2,5,2023-01-01,30
1336,94,2,5,2023-01-01,30
1337,775,2,5,2023-01-01,30
1338,492,2,5,2023-01-01,30
1339,1055,2,5,2023-01-01,30
1340,408,2,5,2023-01-01,30
1341,30,2,5,2023-01-01,30
1342,1221,2,5,2023-01-01,30
1343,1236,2,5,2023-01-01,30
1344,872,2,5,2023-01-01,30
1345,1779,2,5,2023-01-01,30
1346,1803,2,5,2023-01-01,30
1347,110,2,5,2023-01-01,30
1348,515,2,5,2023-01-01,30
1349,649,2,5,2023-01-01,30
1350,100,2,5,2023-01-01,30
1351,856,2,5,2023-01-01,30
1352,554,2,5,2023-01-01,30
1353,2154,2,5,2023-01-01,30
1354,1805,2,5,2023-01-01,30
1355,1808,2,5,2023-01-01,30
1356,1810,2,5,2023-01-01,30
1357,571,2,5,2023-01-01,30
1358,2191,2,5,2023-01-01,30
1359,1820,2,5,2023-01-01,30
1360,1823,2,5,2023-01-01,30
1361,1812,2,5,2023-01-01,30
1362,765,2,5,2023-01-01,30
1363,1835,2,5,2023-01-01,30
1364,1837,2,5,2023-01-01,30
1365,1389,2,5,2023-01-01,30
1366,1843,2,5,2023-01-01,30
1367,1815,2,5,2023-01-01,30
1368,305,2,5,2023-01-01,30
1369,2410,2,5,2023-01-01,30
1370,262,2,5,2023-01-01,30
1371,1863,2,5,2023-01-01,30
1372,1866,2,5,2023-01-01,30
1373,1869,2,5,2023-01-01,30
1374,1883,2,5,2023-01-01,30
1375,1538,2,5,2023-01-01,30
1376,1044,2,5,2023-01-01,30
1377,928,2,5,2023-01-01,30
1378,1893,2,5,2023-01-01,30
1379,903,2,5,2023-01-01,30
1380,2233,2,5,2023-01-01,30
1381,1336,2,5,2023-01-01,30
1382,1900,2,5,2023-01-01,30
1383,1901,2,5,2023-01-01,30
1384,1903,2,5,2023-01-01,30
1385,1920,2,5,2023-01-01,30
1386,1918,2,5,2023-01-01,30
1387,1574,2,5,2023-01-01,30
1388,575,2,5,2023-01-01,30
1389,1669,2,5,2023-01-01,30
1390,1833,2,5,2023-01-01,30
1391,666,2,5,2023-01-01,30
1392,1732,2,5,2023-01-01,30
1393,2151,2,5,2023-01-01,30
1394,781,2,5,2023-01-01,30
1395,1931,2,5,2023-01-01,30
1396,662,2,5,2023-01-01,30
1397,1933,2,5,2023-01-01,30
1398,1941,2,5,2023-01-01,30
1399,1943,2,5,2023-01-01,30
1400,1946,2,5,2023-01-01,30
1401,1949,2,5,2023-01-01,30
1402,1951,2,5,2023-01-01,30
1403,1910,2,5,2023-01-01,30
1404,1964,2,5,2023-01-01,30
1405,1969,2,5,2023-01-01,30
1406,1939,2,5,2023-01-01,30
1407,739,2,5,2023-01-01,30
1408,2060,2,5,2023-01-01,30
1409,312,2,5,2023-01-01,30
1410,2113,2,5,2023-01-01,30
1411,1446,2,5,2023-01-01,30
1412,783,2,5,2023-01-01,30
1413,565,2,5,2023-01-01,30
1414,1697,2,5,2023-01-01,30
1415,2100,2,5,2023-01-01,30
1416,2094,2,5,2023-01-01,30
1417,2092,2,5,2023-01-01,30
1418,2091,2,5,2023-01-01,30
1419,2084,2,5,2023-01-01,30
1420,2075,2,5,2023-01-01,30
1421,2069,2,5,2023-01-01,30
1422,2063,2,5,2023-01-01,30
1423,2058,2,5,2023-01-01,30
1424,2053,2,5,2023-01-01,30
1425,2049,2,5,2023-01-01,30
1426,2047,2,5,2023-01-01,30
1427,500,2,5,2023-01-01,30
1428,2043,2,5,2023-01-01,30
1429,171,2,5,2023-01-01,30
1430,556,2,5,2023-01-01,30
1431,2041,2,5,2023-01-01,30
1432,1927,2,5,2023-01-01,30
1433,2038,2,5,2023-01-01,30
1434,1924,2,5,2023-01-01,30
1435,1703,2,5,2023-01-01,30
1436,2046,2,5,2023-01-01,30
1437,2029,2,5,2023-01-01,30
1438,2027,2,5,2023-01-01,30
1439,2023,2,5,2023-01-01,30
1440,2020,2,5,2023-01-01,30
1441,1000,2,5,2023-01-01,30
1442,1064,2,5,2023-01-01,30
1443,1198,2,5,2023-01-01,30
1444,2012,2,5,2023-01-01,30
1445,2010,2,5,2023-01-01,30
1446,2004,2,5,2023-01-01,30
1447,1997,2,5,2023-01-01,30
1448,1994,2,5,2023-01-01,30
1449,964,2,5,2023-01-01,30
1450,301,2,5,2023-01-01,30
1451,1986,2,5,2023-01-01,30
1452,1980,2,5,2023-01-01,30
1453,543,2,5,2023-01-01,30
1454,1975,2,5,2023-01-01,30
1455,1972,2,5,2023-01-01,30
1456,2126,2,5,2023-01-01,30
1457,1017,2,5,2023-01-01,30
1458,1226,2,5,2023-01-01,30
1459,2129,2,5,2023-01-01,30
1460,2140,2,5,2023-01-01,30
1461,2137,2,5,2023-01-01,30
1462,1348,2,5,2023-01-01,30
1463,2155,2,5,2023-01-01,30
1464,2157,2,5,2023-01-01,30
1465,886,2,5,2023-01-01,30
1466,2163,2,5,2023-01-01,30
1467,2264,2,5,2023-01-01,30
1468,1887,2,5,2023-01-01,30
1469,932,2,5,2023-01-01,30
1470,2165,2,5,2023-01-01,30
1471,2271,2,5,2023-01-01,30
1472,1366,2,5,2023-01-01,30
1473,2170,2,5,2023-01-01,30
1474,2178,2,5,2023-01-01,30
1475,1801,2,5,2023-01-01,30
1476,1399,2,5,2023-01-01,30
1477,2404,2,5,2023-01-01,30
1478,848,2,5,2023-01-01,30
1479,1772,2,5,2023-01-01,30
1480,2167,2,5,2023-01-01,30
1481,628,2,5,2023-01-01,30
1482,846,2,5,2023-01-01,30
1483,925,2,5,2023-01-01,30
1484,2291,2,5,2023-01-01,30
1485,1601,2,5,2023-01-01,30
1486,2214,2,5,2023-01-01,30
1487,2007,2,5,2023-01-01,30
1488,1991,2,5,2023-01-01,30
1489,1298,2,5,2023-01-01,30
1490,736,2,5,2023-01-01,30
1491,1153,2,5,2023-01-01,30
1492,2204,2,5,2023-01-01,30
1493,1147,2,5,2023-01-01,30
1494,2036,2,5,2023-01-01,30
1495,2230,2,5,2023-01-01,30
1496,1513,2,5,2023-01-01,30
1497,2185,2,5,2023-01-01,30
1498,483,2,5,2023-01-01,30
1499,838,2,5,2023-01-01,30
1500,2207,2,5,2023-01-01,30
1501,1677,2,5,2023-01-01,30
1502,2161,2,5,2023-01-01,30
1503,1915,2,5,2023-01-01,30
1504,808,2,5,2023-01-01,30
1505,1662,2,5,2023-01-01,30
1506,1057,2,5,2023-01-01,30
1507,1204,2,5,2023-01-01,30
1508,880,2,5,2023-01-01,30
1509,232,2,5,2023-01-01,30
1510,900,2,5,2023-01-01,30
1511,681,2,5,2023-01-01,30
1512,1459,2,5,2023-01-01,30
1513,595,2,5,2023-01-01,30
1514,937,2,5,2023-01-01,30
1515,187,2,5,2023-01-01,30
1516,1356,2,5,2023-01-01,30
1517,1847,2,5,2023-01-01,30
1518,683,2,5,2023-01-01,30
1519,1171,2,5,2023-01-01,30
1520,771,2,5,2023-01-01,30
1521,106,2,5,2023-01-01,30
1522,2266,2,5,2023-01-01,30
1523,2088,2,5,2023-01-01,30
1524,2073,2,5,2023-01-01,30
1525,280,2,5,2023-01-01,30
1526,2275,2,5,2023-01-01,30
1527,2398,2,5,2023-01-01,30
1528,257,2,5,2023-01-01,30
1529,2277,2,5,2023-01-01,30
1530,1467,2,5,2023-01-01,30
1531,1144,2,5,2023-01-01,30
1532,1234,2,5,2023-01-01,30
1533,1215,2,5,2023-01-01,30
1534,2286,2,5,2023-01-01,30
1535,2243,2,5,2023-01-01,30
1536,369,2,5,2023-01-01,30
1537,1271,2,5,2023-01-01,30
1538,2298,2,5,2023-01-01,30
1539,1498,2,5,2023-01-01,30
1540,2182,2,5,2023-01-01,30
1541,686,2,5,2023-01-01,30
1542,2310,2,5,2023-01-01,30
1543,2313,2,5,2023-01-01,30
1544,777,2,5,2023-01-01,30
1545,2308,2,5,2023-01-01,30
1546,2050,2,5,2023-01-01,30
1547,670,2,5,2023-01-01,30
1548,2322,2,5,2023-01-01,30
1549,2324,2,5,2023-01-01,30
1550,2325,2,5,2023-01-01,30
1551,1260,2,5,2023-01-01,30
1552,653,2,5,2023-01-01,30
1553,874,2,5,2023-01-01,30
1554,1376,2,5,2023-01-01,30
1555,1433,2,5,2023-01-01,30
1556,2267,2,5,2023-01-01,30
1557,1511,2,5,2023-01-01,30
1558,1752,2,5,2023-01-01,30
1559,2348,2,5,2023-01-01,30
1560,2351,2,5,2023-01-01,30
1561,1525,2,5,2023-01-01,30
1562,1640,2,5,2023-01-01,30
1563,1491,2,5,2023-01-01,30
1564,204,2,5,2023-01-01,30
1565,551,2,5,2023-01-01,30
1566,309,2,5,2023-01-01,30
1567,2188,2,5,2023-01-01,30
1568,2366,2,5,2023-01-01,30
1569,1691,2,5,2023-01-01,30
1570,2380,2,5,2023-01-01,30
1571,2383,2,5,2023-01-01,30
1572,2386,2,5,2023-01-01,30
1573,983,2,5,2023-01-01,30
1574,695,2,5,2023-01-01,30
1575,1550,2,5,2023-01-01,30
1576,760,2,5,2023-01-01,30
1577,1476,2,5,2023-01-01,30
1578,459,2,5,2023-01-01,30
1579,1104,2,5,2023-01-01,30
1580,568,2,5,2023-01-01,30
1581,927,2,5,2023-01-01,30
1582,968,2,5,2023-01-01,30
1583,1694,2,5,2023-01-01,30
1584,608,2,5,2023-01-01,30
1585,1954,2,5,2023-01-01,30
1586,642,2,5,2023-01-01,30
1587,2258,2,5,2023-01-01,30
1588,474,2,5,2023-01-01,30
1589,1168,2,5,2023-01-01,30
1590,899,2,5,2023-01-01,30
1591,1851,2,5,2023-01-01,30
1592,2199,2,5,2023-01-01,30
1593,215,2,5,2023-01-01,30
1594,448,2,5,2023-01-01,30
1595,893,2,5,2023-01-01,30
1596,1944,2,5,2023-01-01,30
1597,193,2,5,2023-01-01,30
1598,87,2,5,2023-01-01,30
1599,1121,2,5,2023-01-01,30
1600,1557,2,5,2023-01-01,30
1601,823,2,5,2023-01-01,30
1602,145,2,5,2023-01-01,30
1603,863,2,5,2023-01-01,30
1604,1542,2,5,2023-01-01,30
1605,753,2,5,2023-01-01,30
1606,2388,2,5,2023-01-01,30
1607,1756,2,5,2023-01-01,30
1608,943,2,5,2023-01-01,30
1609,1922,2,5,2023-01-01,30
1610,1122,2,5,2023-01-01,30
1611,317,2,5,2023-01-01,30
1612,463,2,5,2023-01-01,30
1613,1183,2,5,2023-01-01,30
1614,236,2,5,2023-01-01,30
1615,2396,2,5,2023-01-01,30
1616,1009,2,5,2023-01-01,30
1617,1181,2,5,2023-01-01,30
1618,1344,2,5,2023-01-01,30
1619,2397,2,5,2023-01-01,30
1620,1966,2,5,2023-01-01,30
1621,1602,2,5,2023-01-01,30
1622,2401,2,5,2023-01-01,30
1623,2415,2,5,2023-01-01,30
1624,2307,2,5,2023-01-01,30
1625,2419,2,5,2023-01-01,30
1626,1687,2,5,2023-01-01,30
1627,2421,2,5,2023-01-01,30
1628,1424,2,5,2023-01-01,30
1629,2175,2,5,2023-01-01,30
1630,2556,2,5,2023-01-01,30
1631,1461,2,5,2023-01-01,30
1632,1334,2,5,2023-01-01,30
1633,2217,2,5,2023-01-01,30
1634,1312,2,5,2023-01-01,30
1635,668,2,5,2023-01-01,30
1636,2449,2,5,2023-01-01,30
1637,1989,2,5,2023-01-01,30
1638,227,2,5,2023-01-01,30
1639,2461,2,5,2023-01-01,30
1640,762,2,5,2023-01-01,30
1641,2466,2,5,2023-01-01,30
1642,77,2,5,2023-01-01,30
1643,2149,2,5,2023-01-01,30
1644,2164,2,5,2023-01-01,30
1645,1370,2,5,2023-01-01,30
1646,1957,2,5,2023-01-01,30
1647,2505,2,5,2023-01-01,30
1648,2506,2,5,2023-01-01,30
1649,164,2,5,2023-01-01,30
1650,67,2,5,2023-01-01,30
1651,2512,2,5,2023-01-01,30
1652,2515,2,5,2023-01-01,30
1653,2517,2,5,2023-01-01,30
1654,1505,2,5,2023-01-01,30
1655,1672,2,5,2023-01-01,30
1656,2558,2,5,2023-01-01,30
1657,1328,2,5,2023-01-01,30
1658,1267,2,5,2023-01-01,30
1659,2454,2,5,2023-01-01,30
1660,2488,2,5,2023-01-01,30
1661,1825,2,5,2023-01-01,30
1662,1483,2,5,2023-01-01,30
1663,2235,2,5,2023-01-01,30
1664,1908,2,5,2023-01-01,30
1665,1880,2,5,2023-01-01,30
1666,141,2,5,2023-01-01,30
1667,2534,2,5,2023-01-01,30
1668,966,2,5,2023-01-01,30
1669,942,2,5,2023-01-01,30
1670,1218,2,5,2023-01-01,30
1671,2535,2,5,2023-01-01,30
1672,1653,2,5,2023-01-01,30
1673,2540,2,5,2023-01-01,30
1674,1817,2,5,2023-01-01,30
1675,2544,2,5,2023-01-01,30
1676,2171,2,5,2023-01-01,30
1677,773,2,5,2023-01-01,30
1678,854,2,5,2023-01-01,30
1679,802,2,5,2023-01-01,30
1680,2560,2,5,2023-01-01,30
1681,2562,2,5,2023-01-01,30
1682,2565,2,5,2023-01-01,30
1683,2567,2,5,2023-01-01,30
1684,460,2,5,2023-01-01,30
1685,699,2,5,2023-01-01,30
1686,456,2,5,2023-01-01,30
1687,2575,2,5,2023-01-01,30
1688,1437,2,5,2023-01-01,30
1689,2577,2,5,2023-01-01,30
1690,818,2,5,2023-01-01,30
1691,2580,2,5,2023-01-01,30
1692,2116,2,5,2023-01-01,30
1693,2582,2,5,2023-01-01,30
1694,348,2,5,2023-01-01,30
1695,1,2,5,2023-01-01,30
1696,313,2,5,2023-01-01,30
1697,675,2,5,2023-01-01,30
1698,882,2,5,2023-01-01,30
1699,2585,2,5,2023-01-01,30
1700,1231,2,5,2023-01-01,30
1701,389,2,5,2023-01-01,30
1702,2130,2,5,2023-01-01,30
1703,1403,2,5,2023-01-01,30
1704,2591,2,5,2023-01-01,30
1705,1392,2,5,2023-01-01,30
1706,2413,2,5,2023-01-01,30
1707,588,2,5,2023-01-01,30
1708,2601,2,5,2023-01-01,30
1709,2406,2,5,2023-01-01,30
1710,357,2,5,2023-01-01,30
1711,1723,2,5,2023-01-01,30
1712,1032,2,5,2023-01-01,30
1713,581,2,5,2023-01-01,30
1714,469,2,5,2023-01-01,30
1715,1785,2,5,2023-01-01,30
1716,1125,2,5,2023-01-01,30
1717,2201,2,5,2023-01-01,30
1718,2273,2,5,2023-01-01,30
1719,2001,2,5,2023-01-01,30
1720,210,2,5,2023-01-01,30
1721,1224,2,5,2023-01-01,30
1722,2081,2,5,2023-01-01,30
1723,2476,2,5,2023-01-01,30
1724,2598,2,5,2023-01-01,30
1725,36,2,5,2023-01-01,30
1726,601,2,5,2023-01-01,30
1727,2536,2,5,2023-01-01,30
1728,908,2,5,2023-01-01,30
1729,1186,2,5,2023-01-01,30
1730,2573,2,5,2023-01-01,30
1731,705,2,5,2023-01-01,30
1732,1383,2,5,2023-01-01,30
1733,1350,2,5,2023-01-01,30
1734,1830,2,5,2023-01-01,30
1735,2212,2,5,2023-01-01,30
1736,2066,2,5,2023-01-01,30
1737,729,2,5,2023-01-01,30
1738,1739,2,5,2023-01-01,30
1739,915,2,5,2023-01-01,30
1740,1873,2,5,2023-01-01,30
1741,710,2,5,2023-01-01,30
1742,2511,2,5,2023-01-01,30
1743,1896,2,5,2023-01-01,30
1744,1494,2,5,2023-01-01,30
1745,1360,2,5,2023-01-01,30
1746,467,2,5,2023-01-01,30
1747,1273,2,5,2023-01-01,30
